time,pressure,temp,depth
2023-12-13 12:53:14.176875,1009.8,23.56,-0.03
2023-12-13 12:53:14.469551,1009.5,23.56,-0.04
2023-12-13 12:53:14.762085,1010.1,23.56,-0.03
2023-12-13 12:53:15.054188,1010.0,23.56,-0.03
2023-12-13 12:53:15.347016,1010.0,23.56,-0.03
2023-12-13 12:53:15.639602,1010.3,23.56,-0.03
2023-12-13 12:53:15.932056,1010.1,23.56,-0.03
2023-12-13 12:53:16.224767,1009.7,23.56,-0.03
2023-12-13 12:53:16.516299,1009.6,23.55,-0.03
2023-12-13 12:53:16.810925,1009.9,23.56,-0.03
2023-12-13 12:53:17.101464,1009.8,23.56,-0.03
2023-12-13 12:53:17.394407,1010.0,23.56,-0.03
2023-12-13 12:53:17.686361,1010.0,23.55,-0.03
2023-12-13 12:53:17.979552,1009.7,23.55,-0.03
2023-12-13 12:53:18.272316,1010.0,23.56,-0.03
2023-12-13 12:53:18.563846,1010.1,23.56,-0.03
2023-12-13 12:53:18.857289,1009.7,23.56,-0.03
2023-12-13 12:53:19.149691,1010.4,23.55,-0.03
2023-12-13 12:53:19.441701,1009.9,23.55,-0.03
2023-12-13 12:53:19.734590,1009.7,23.56,-0.03
2023-12-13 12:53:20.028659,1009.9,23.55,-0.03
2023-12-13 12:53:20.319519,1009.7,23.56,-0.03
2023-12-13 12:53:20.612521,1009.5,23.55,-0.04
2023-12-13 12:53:20.905015,1009.6,23.55,-0.03
2023-12-13 12:53:21.196275,1009.8,23.55,-0.03
2023-12-13 12:53:21.489266,1010.1,23.56,-0.03
2023-12-13 12:53:21.781544,1009.5,23.56,-0.04
2023-12-13 12:53:22.089718,1010.0,23.55,-0.03
2023-12-13 12:53:22.367466,1009.9,23.55,-0.03
2023-12-13 12:53:22.659586,1009.7,23.56,-0.03
2023-12-13 12:53:22.951811,1009.7,23.55,-0.03
2023-12-13 12:53:23.243492,1009.8,23.55,-0.03
2023-12-13 12:53:23.536584,1009.9,23.55,-0.03
2023-12-13 12:53:23.829571,1010.1,23.55,-0.03
2023-12-13 12:53:24.122814,1010.0,23.55,-0.03
2023-12-13 12:53:24.413688,1009.9,23.55,-0.03
2023-12-13 12:53:24.706426,1009.6,23.55,-0.03
2023-12-13 12:53:24.998133,1010.1,23.55,-0.03
2023-12-13 12:53:25.291740,1009.5,23.55,-0.04
2023-12-13 12:53:25.583464,1010.2,23.55,-0.03
2023-12-13 12:53:25.877415,1009.8,23.55,-0.03
2023-12-13 12:53:26.169109,1010.0,23.55,-0.03
2023-12-13 12:53:26.461703,1010.0,23.55,-0.03
2023-12-13 12:53:26.753008,1010.5,23.55,-0.03
2023-12-13 12:53:27.046550,1009.9,23.55,-0.03
2023-12-13 12:53:27.338565,1009.6,23.55,-0.03
2023-12-13 12:53:27.631584,1009.7,23.55,-0.03
2023-12-13 12:53:27.922959,1010.0,23.55,-0.03
2023-12-13 12:53:28.216486,1009.3,23.55,-0.04
2023-12-13 12:53:28.509264,1010.0,23.55,-0.03
2023-12-13 12:53:28.801475,1010.1,23.55,-0.03
2023-12-13 12:53:29.093425,1009.8,23.55,-0.03
2023-12-13 12:53:29.385994,1009.6,23.55,-0.03
2023-12-13 12:53:29.679475,1009.9,23.55,-0.03
2023-12-13 12:53:29.971502,1009.9,23.55,-0.03
2023-12-13 12:53:30.262898,1009.9,23.55,-0.03
2023-12-13 12:53:30.556462,1009.6,23.55,-0.03
2023-12-13 12:53:30.848595,1009.5,23.55,-0.04
2023-12-13 12:53:31.140678,1010.4,23.55,-0.03
2023-12-13 12:53:31.432570,1009.6,23.55,-0.03
2023-12-13 12:53:31.726706,1010.0,23.55,-0.03
2023-12-13 12:53:32.018143,1009.8,23.55,-0.03
2023-12-13 12:53:32.311535,1009.8,23.55,-0.03
2023-12-13 12:53:32.603365,1010.1,23.55,-0.03
2023-12-13 12:53:32.895233,1010.0,23.55,-0.03
2023-12-13 12:53:33.189450,1009.6,23.55,-0.03
2023-12-13 12:53:33.480582,1010.1,23.55,-0.03
2023-12-13 12:53:33.773231,1009.4,23.55,-0.04
2023-12-13 12:53:34.065723,1009.8,23.55,-0.03
2023-12-13 12:53:34.358475,1010.0,23.55,-0.03
2023-12-13 12:53:34.651614,1009.7,23.55,-0.03
2023-12-13 12:53:34.943477,1009.6,23.55,-0.03
2023-12-13 12:53:35.235681,1010.0,23.55,-0.03
2023-12-13 12:53:35.527399,1009.7,23.55,-0.03
2023-12-13 12:53:35.820795,1009.4,23.55,-0.04
2023-12-13 12:53:36.113544,1010.2,23.55,-0.03
2023-12-13 12:53:36.405202,1010.2,23.55,-0.03
2023-12-13 12:53:36.697834,1009.8,23.55,-0.03
2023-12-13 12:53:36.990739,1009.8,23.55,-0.03
2023-12-13 12:53:37.283053,1010.0,23.55,-0.03
2023-12-13 12:53:37.576573,1009.7,23.55,-0.03
2023-12-13 12:53:37.867908,1009.8,23.55,-0.03
2023-12-13 12:53:38.160527,1009.8,23.55,-0.03
2023-12-13 12:53:38.452411,1009.6,23.55,-0.03
2023-12-13 12:53:38.745846,1009.7,23.55,-0.03
2023-12-13 12:53:39.037437,1009.7,23.54,-0.03
2023-12-13 12:53:39.330203,1009.8,23.55,-0.03
2023-12-13 12:53:39.623479,1009.5,23.54,-0.04
2023-12-13 12:53:39.914938,1010.2,23.55,-0.03
2023-12-13 12:53:40.208315,1009.4,23.55,-0.04
2023-12-13 12:53:40.500528,1009.7,23.55,-0.03
2023-12-13 12:53:40.792708,1009.7,23.55,-0.03
2023-12-13 12:53:41.084927,1009.5,23.55,-0.04
2023-12-13 12:53:41.378184,1010.0,23.55,-0.03
2023-12-13 12:53:41.670791,1009.9,23.55,-0.03
2023-12-13 12:53:41.963698,1010.0,23.55,-0.03
2023-12-13 12:53:42.255068,1009.9,23.55,-0.03
2023-12-13 12:53:42.547967,1009.8,23.55,-0.03
2023-12-13 12:53:42.840624,1010.1,23.55,-0.03
2023-12-13 12:53:43.133510,1010.2,23.54,-0.03
2023-12-13 12:53:43.426641,1009.8,23.55,-0.03
2023-12-13 12:53:43.717595,1010.3,23.55,-0.03
2023-12-13 12:53:44.010542,1010.1,23.55,-0.03
2023-12-13 12:53:44.302056,1009.9,23.55,-0.03
2023-12-13 12:53:44.595483,1009.5,23.55,-0.04
2023-12-13 12:53:44.887598,1010.1,23.55,-0.03
2023-12-13 12:53:45.180405,1010.3,23.55,-0.03
2023-12-13 12:53:45.472486,1010.0,23.55,-0.03
2023-12-13 12:53:45.764806,1009.5,23.55,-0.04
2023-12-13 12:53:46.057783,1010.0,23.55,-0.03
2023-12-13 12:53:46.350248,1009.8,23.55,-0.03
2023-12-13 12:53:46.644474,1010.1,23.55,-0.03
2023-12-13 12:53:46.934709,1009.3,23.55,-0.04
2023-12-13 12:53:47.227721,1009.2,23.54,-0.04
2023-12-13 12:53:47.520325,1010.2,23.55,-0.03
2023-12-13 12:53:47.813488,1009.4,23.55,-0.04
2023-12-13 12:53:48.105707,1009.6,23.55,-0.03
2023-12-13 12:53:48.398492,1009.9,23.55,-0.03
2023-12-13 12:53:48.690676,1009.5,23.54,-0.04
2023-12-13 12:53:48.982556,1010.2,23.55,-0.03
2023-12-13 12:53:49.276585,1009.8,23.54,-0.03
2023-12-13 12:53:49.567048,1009.7,23.54,-0.03
2023-12-13 12:53:49.861027,1009.6,23.55,-0.03
2023-12-13 12:53:50.151978,1010.2,23.54,-0.03
2023-12-13 12:53:50.445423,1009.6,23.55,-0.03
2023-12-13 12:53:50.736824,1010.3,23.55,-0.03
2023-12-13 12:53:51.042431,1009.9,23.55,-0.03
2023-12-13 12:53:51.323099,1010.2,23.54,-0.03
2023-12-13 12:53:51.614603,1010.3,23.54,-0.03
2023-12-13 12:53:51.908336,1010.0,23.55,-0.03
2023-12-13 12:53:52.199366,1010.2,23.54,-0.03
2023-12-13 12:53:52.492660,1010.0,23.54,-0.03
2023-12-13 12:53:52.784478,1010.1,23.54,-0.03
2023-12-13 12:53:53.077067,1009.6,23.55,-0.03
2023-12-13 12:53:53.369841,1009.6,23.54,-0.03
2023-12-13 12:53:53.662768,1009.5,23.54,-0.04
2023-12-13 12:53:53.954689,1009.5,23.54,-0.04
2023-12-13 12:53:54.248733,1009.8,23.55,-0.03
2023-12-13 12:53:54.539583,1010.0,23.54,-0.03
2023-12-13 12:53:54.831541,1009.9,23.54,-0.03
2023-12-13 12:53:55.124711,1009.8,23.55,-0.03
2023-12-13 12:53:55.417254,1010.1,23.55,-0.03
2023-12-13 12:53:55.709980,1009.6,23.55,-0.03
2023-12-13 12:53:56.001947,1009.9,23.55,-0.03
2023-12-13 12:53:56.294647,1009.5,23.54,-0.04
2023-12-13 12:53:56.587611,1010.0,23.55,-0.03
2023-12-13 12:53:56.879696,1009.7,23.54,-0.03
2023-12-13 12:53:57.171528,1010.2,23.54,-0.03
2023-12-13 12:53:57.464707,1010.2,23.54,-0.03
2023-12-13 12:53:57.757169,1009.6,23.55,-0.03
2023-12-13 12:53:58.049871,1009.7,23.55,-0.03
2023-12-13 12:53:58.342251,1010.0,23.55,-0.03
2023-12-13 12:53:58.635230,1010.0,23.54,-0.03
2023-12-13 12:53:58.927739,1009.2,23.54,-0.04
2023-12-13 12:53:59.219735,1010.4,23.54,-0.03
2023-12-13 12:53:59.512308,1010.2,23.55,-0.03
2023-12-13 12:53:59.804588,1009.8,23.54,-0.03
2023-12-13 12:54:00.097468,1010.2,23.54,-0.03
2023-12-13 12:54:00.389257,1010.1,23.54,-0.03
2023-12-13 12:54:00.682498,1009.8,23.54,-0.03
2023-12-13 12:54:00.975426,1010.0,23.55,-0.03
2023-12-13 12:54:01.267173,1009.9,23.55,-0.03
2023-12-13 12:54:01.560632,1009.8,23.54,-0.03
2023-12-13 12:54:01.852011,1010.5,23.54,-0.03
2023-12-13 12:54:02.145071,1009.6,23.54,-0.03
2023-12-13 12:54:02.436812,1009.7,23.54,-0.03
2023-12-13 12:54:02.729613,1010.0,23.55,-0.03
2023-12-13 12:54:03.021322,1009.9,23.54,-0.03
2023-12-13 12:54:03.313814,1009.8,23.54,-0.03
2023-12-13 12:54:03.606813,1010.0,23.54,-0.03
2023-12-13 12:54:03.898709,1009.9,23.54,-0.03
2023-12-13 12:54:04.192130,1009.5,23.54,-0.04
2023-12-13 12:54:04.483842,1010.3,23.54,-0.03
2023-12-13 12:54:04.776729,1010.2,23.54,-0.03
2023-12-13 12:54:05.069527,1009.8,23.54,-0.03
2023-12-13 12:54:05.361188,1009.7,23.54,-0.03
2023-12-13 12:54:05.653789,1010.0,23.54,-0.03
2023-12-13 12:54:05.946313,1010.1,23.54,-0.03
2023-12-13 12:54:06.239084,1010.0,23.54,-0.03
2023-12-13 12:54:06.531512,1009.8,23.54,-0.03
2023-12-13 12:54:06.824101,1010.0,23.54,-0.03
2023-12-13 12:54:07.116166,1010.1,23.54,-0.03
2023-12-13 12:54:07.409851,1010.2,23.54,-0.03
2023-12-13 12:54:07.701409,1010.3,23.54,-0.03
2023-12-13 12:54:07.993707,1009.7,23.54,-0.03
2023-12-13 12:54:08.285773,1009.7,23.54,-0.03
2023-12-13 12:54:08.579740,1009.9,23.54,-0.03
2023-12-13 12:54:08.871805,1010.1,23.54,-0.03
2023-12-13 12:54:09.163718,1009.8,23.54,-0.03
2023-12-13 12:54:09.456539,1009.8,23.54,-0.03
2023-12-13 12:54:09.747407,1009.7,23.54,-0.03
2023-12-13 12:54:10.041621,1010.0,23.54,-0.03
2023-12-13 12:54:10.333669,1009.7,23.54,-0.03
2023-12-13 12:54:10.625571,1009.9,23.54,-0.03
2023-12-13 12:54:10.918457,1009.6,23.54,-0.03
2023-12-13 12:54:11.211793,1009.5,23.54,-0.04
2023-12-13 12:54:11.503343,1009.9,23.53,-0.03
2023-12-13 12:54:11.795541,1009.8,23.54,-0.03
2023-12-13 12:54:12.088026,1009.8,23.54,-0.03
2023-12-13 12:54:12.380475,1010.3,23.54,-0.03
2023-12-13 12:54:12.673733,1009.3,23.54,-0.04
2023-12-13 12:54:12.966079,1009.6,23.54,-0.03
2023-12-13 12:54:13.258644,1010.2,23.54,-0.03
2023-12-13 12:54:13.549892,1009.8,23.54,-0.03
2023-12-13 12:54:13.843387,1009.9,23.54,-0.03
2023-12-13 12:54:14.135596,1009.6,23.54,-0.03
2023-12-13 12:54:14.428470,1009.4,23.54,-0.04
2023-12-13 12:54:14.720644,1010.3,23.54,-0.03
2023-12-13 12:54:15.013574,1009.9,23.54,-0.03
2023-12-13 12:54:15.304904,1009.9,23.54,-0.03
2023-12-13 12:54:15.597655,1009.9,23.54,-0.03
2023-12-13 12:54:15.891363,1009.7,23.54,-0.03
2023-12-13 12:54:16.182681,1010.2,23.54,-0.03
2023-12-13 12:54:16.476185,1010.3,23.54,-0.03
2023-12-13 12:54:16.768667,1009.6,23.54,-0.03
2023-12-13 12:54:17.060949,1010.1,23.54,-0.03
2023-12-13 12:54:17.352498,1009.9,23.54,-0.03
2023-12-13 12:54:17.645549,1009.5,23.54,-0.04
2023-12-13 12:54:17.938406,1009.8,23.54,-0.03
2023-12-13 12:54:18.229888,1010.0,23.54,-0.03
2023-12-13 12:54:18.523202,1009.9,23.54,-0.03
2023-12-13 12:54:18.815579,1010.3,23.54,-0.03
2023-12-13 12:54:19.108477,1009.7,23.54,-0.03
2023-12-13 12:54:19.400423,1009.9,23.53,-0.03
2023-12-13 12:54:19.692449,1010.1,23.54,-0.03
2023-12-13 12:54:19.985094,1010.1,23.54,-0.03
2023-12-13 12:54:20.278697,1009.7,23.54,-0.03
2023-12-13 12:54:20.570521,1009.7,23.54,-0.03
2023-12-13 12:54:20.863067,1010.3,23.54,-0.03
2023-12-13 12:54:21.156346,1010.0,23.54,-0.03
2023-12-13 12:54:21.447929,1009.8,23.54,-0.03
2023-12-13 12:54:21.741702,1009.4,23.54,-0.04
2023-12-13 12:54:22.032582,1009.8,23.54,-0.03
2023-12-13 12:54:22.332562,1009.6,23.54,-0.03
2023-12-13 12:54:22.617218,1009.7,23.54,-0.03
2023-12-13 12:54:22.910743,1009.7,23.54,-0.03
2023-12-13 12:54:23.202061,1010.4,23.54,-0.03
2023-12-13 12:54:23.495469,1009.9,23.54,-0.03
2023-12-13 12:54:23.787682,1010.1,23.54,-0.03
2023-12-13 12:54:24.079693,1010.0,23.54,-0.03
2023-12-13 12:54:24.373367,1010.3,23.54,-0.03
2023-12-13 12:54:24.664566,1009.8,23.54,-0.03
2023-12-13 12:54:24.957803,1009.6,23.54,-0.03
2023-12-13 12:54:25.249476,1009.7,23.54,-0.03
